DATE,PRCP,SNWD,SNOW,TMAX,TMIN
19920824,0.61,0,0,85,64
19920825,0.02,0,0,85,68
19920826,0,0,0,87,68
19920827,1.17,0,0,84,69
19920828,0.76,0,0,81,60
19920829,0,0,0,66,55
19920830,0.03,0,0,73,55
19920831,0,0,0,65,50
19920901,0,0,0,68,47
19920902,0,0,0,75,48
19920903,0.62,0,0,74,63
19920904,0,0,0,75,53
19920905,0,0,0,81,50
19920906,0,0,0,77,65
19920907,0.11,0,0,81,64
19920908,0.02,0,0,81,57
19920909,0,0,0,78,52
19920910,0,0,0,80,56
19920911,0,0,0,63,45
19920912,0,0,0,67,42
19920913,0,0,0,74,45
19920914,0,0,0,80,52
19920915,0,0,0,82,59
19920916,0,0,0,83,64
19920917,0,0,0,83,66
19920918,0.56,0,0,81,58
19920919,0,0,0,62,47
19920920,0,0,0,69,45
19920921,0.91,0,0,68,56
19920922,0.34,0,0,71,49
19920923,0,0,0,51,38
19920924,0,0,0,59,35
19920925,0,0,0,65,36
19920926,0.27,0,0,65,53
19920927,0.19,0,0,69,52
19920928,0,0,0,69,45
19920929,0,0,0,50,43
19920930,0,0,0,50,37
19921001,0,0,0,59,37
19921002,0,0,0,73,46
19921003,0,0,0,69,50
19921004,0,0,0,57,37
19921005,0,0,0,50,33
19921006,0,0,0,57,32
19921007,0,0,0,68,36
19921008,0,0,0,70,41
19921009,0.5,0,0,69,52
19921010,0.02,0,0,66,50
19921011,0.04,0,0,63,47
19921012,0.1,0,0,61,45
19921013,0,0,0,57,38
19921014,0.04,0,0,50,34
19921015,0.36,0,0,54,50
19921016,0.14,0,0,67,41
19921017,0,0,0,47,34
19921018,0.03,0,0,46,32
19921019,0,0,0,39,32
19921020,0.03,0,0,42,27
19921021,0.07,0,0,45,36
19921022,0,0,0,51,34
19921023,0.15,0,0,65,33
19921024,0.2,0,0,60,42
19921025,0.05,0,0,43,32
19921026,0.04,0,0,49,29
19921027,0,0,0,53,31
19921028,0,0,0,54,30
19921029,0.01,0,0,51,35
19921030,0,0,0,42,31
19921031,0,0,0,41,28
19921101,0,0,0,40,34
19921102,0.64,0,0.4,50,35
19921103,0.32,0,0,65,46
19921104,0.05,0,0,61,41
19921105,0.31,0,1.2,42,32
19921106,0.01,0,0.2,39,29
19921107,0.01,0,0.7,33,24
19921108,0,0,0.2,36,22
19921109,0,0,0,38,19
19921110,0.05,0,0,56,37
19921111,0.03,0,0,53,40
19921112,0.1,0,0,64,41
19921113,0.05,0,1,50,30
19921114,0,1,0,35,26
19921115,0.06,0,1.1,34,23
19921116,0.01,1,0.4,35,22
19921117,0.31,3,4.2,35,30
19921118,0.01,3,0.1,37,24
19921119,0,2,0,40,22
19921120,0,2,0,44,28
19921121,0.01,0,0,58,41
19921122,0.45,0,0,55,42
19921123,0.12,0,0,44,37
19921124,0.24,0,0,44,36
19921125,0.08,0,0,49,43
19921126,0,0,0,57,40
19921127,0,0,0,40,36
19921128,0,0,0,40,36
19921129,0.01,0,0,37,34
19921130,0.03,0,0,39,34
19921201,0.01,0,0.1,39,32
19921202,0,0,0,39,31
19921203,0.07,0,0.6,35,30
19921204,0.09,0,1.9,37,29
19921205,0.17,1,3.3,33,16
19921206,0,3,0,34,15
19921207,0.1,2,2.4,35,26
19921208,0.04,4,1.2,27,12
19921209,0,4,0.3,29,13
19921210,0.26,4,5.6,36,20
19921211,0.74,6,7.9,34,29
19921212,0.03,10,0.4,33,25
19921213,0,8,0,37,20
19921214,0,6,0,38,15
19921215,0,5,0,46,15
19921216,0.01,4,0,47,38
19921217,0.09,2,0,39,34
19921218,0,1,0,34,26
19921219,0,0,0,46,29
19921220,0.16,0,0,43,24
19921221,0,0,0,33,21
19921222,0,0,0,37,30
19921223,0.02,0,0.4,40,25
19921224,0.31,3,3.8,32,8
19921225,0.03,3,0.5,38,12
19921226,0.03,2,0.9,22,10
19921227,0,2,0,27,2
19921228,0,2,0,42,24
19921229,0.26,0,0,43,33
19921230,0.5,0,0,44,37
19921231,0.06,0,0,56,33
19930101,0.03,0,0.9,33,18
19930102,0,1,0.2,26,20
19930103,0.08,0,0,44,22
19930104,0.23,0,0,61,44
19930105,0.23,0,0,53,31
19930106,0,0,0,34,31
19930107,0,0,0,39,30
19930108,0.09,1,1.5,32,21
19930109,0.01,1,0.5,22,16
19930110,0.05,1,1.4,20,16
19930111,0,2,0.1,27,20
19930112,0,2,0,29,25
19930113,0.67,3,3,35,26
19930114,0.02,4,0.7,26,20
19930115,0.05,4,1.7,31,21
19930116,0,4,0,31,26
19930117,0.03,4,0.9,32,20
19930118,0.01,4,0.4,20,7
19930119,0.01,4,0.4,27,7
19930120,0,4,0,35,13
19930121,0.15,3,0,43,11
19930122,0.09,2,0.6,40,32
19930123,0,0,0,40,34
19930124,0.15,0,0.4,44,30
19930125,0.1,1,2.6,31,18
19930126,0,2,0,32,13
19930127,0,1,0,35,19
19930128,0.02,0,0.4,36,15
19930129,0.02,0,0.6,35,14
19930130,0.21,1,5.2,23,10
19930131,0.07,4,0.9,37,17
19930201,0.08,5,2.5,22,4
19930202,0,5,0,25,0
19930203,0,5,0,37,24
19930204,0,1,0,34,19
19930205,0.19,1,3.5,42,15
19930206,0.05,4,1.4,15,-4
19930207,0,4,0,32,-6
19930208,0.02,3,0.7,31,9
19930209,0,4,0,31,5
19930210,0,2,0,38,25
19930211,0,0,0,34,16
19930212,0.2,0,3.2,28,19
19930213,0.18,5,3.1,27,23
19930214,0,5,0,26,14
19930215,0,5,0,33,19
19930216,0.3,5,6.2,31,26
19930217,0.02,10,0.4,27,13
19930218,0,10,0.1,17,3
19930219,0,8,0,16,-1
19930220,0,8,0,24,3
19930221,0.26,7,4.1,28,-1
19930222,0.12,13,3.3,37,19
19930223,0.06,10,1.4,21,12
19930224,0.03,11,1,15,8
19930225,0.01,10,0.3,24,5
19930226,0,10,0,25,5
19930227,0,10,0,31,-6
19930228,0,9,0,29,-2
19930301,0,8,0,33,15
19930302,0,7,0,39,27
19930303,0,7,0,40,26
19930304,0.26,6,4.3,36,29
19930305,0.18,9,3.1,34,29
19930306,0,9,0.2,34,27
19930307,0,9,0,45,14
19930308,0.06,6,0.2,41,33
19930309,0,6,0.1,34,25
19930310,0.19,6,3.5,28,16
19930311,0.06,9,1.3,27,18
19930312,0,7,0,25,9
19930313,0.77,7,15,21,15
19930314,0.32,24,8.2,16,8
19930315,0,25,0,25,8
19930316,0,18,0,51,23
19930317,0.07,12,0.8,43,15
19930318,0,13,0,18,5
19930319,0,12,0,32,-4
19930320,0.02,9,0.4,39,27
19930321,0.05,8,0,37,33
19930322,0,7,0,41,24
19930323,0.21,7,0,38,23
19930324,0,6,0,41,33
19930325,0,6,0,48,28
19930326,0,5,0,51,28
19930327,0,3,0,51,24
19930328,0.06,2,0,50,33
19930329,0.14,1,0,47,39
19930330,0,0,0,57,34
19930331,0.05,0,0,45,31
19930401,0.73,0,0,45,33
19930402,0.54,0,0,37,33
19930403,0.05,0,0.5,37,31
19930404,0,0,0.1,41,31
19930405,0,0,0,51,26
19930406,0,0,0,56,34
19930407,0,0,0,63,31
19930408,0,0,0,66,36
19930409,0,0,0,68,56
19930410,0.35,0,0,58,39
19930411,0,0,0,48,35
19930412,0,0,0,41,34
19930413,0,0,0,52,36
19930414,0,0,0,56,30
19930415,0,0,0,80,46
19930416,0.35,0,0,67,45
19930417,0.2,0,0,50,35
19930418,0,0,0,55,36
19930419,0.04,0,0,66,41
19930420,0.21,0,0,75,40
19930421,0.13,0,0,54,35
19930422,0.22,0,1.4,43,34
19930423,0,0,0,60,41
19930424,0.08,0,0,63,35
19930425,0.17,0,0,68,44
19930426,0,0,0,45,31
19930427,0,0,0,51,26
19930428,0,0,0,70,34
19930429,0,0,0,74,46
19930430,0,0,0,70,48
19930501,0,0,0,62,44
19930502,0,0,0,61,42
19930503,0,0,0,79,52
19930504,0,0,0,72,62
19930505,0.36,0,0,75,58
19930506,0,0,0,72,53
19930507,0,0,0,58,43
19930508,0,0,0,72,38
19930509,0,0,0,77,45
19930510,0,0,0,83,48
19930511,0,0,0,83,53
19930512,0,0,0,81,46
19930513,0,0,0,57,39
19930514,0.01,0,0,66,38
19930515,0.05,0,0,75,53
19930516,0,0,0,61,40
19930517,0,0,0,59,35
19930518,0,0,0,58,37
19930519,0.06,0,0,61,40
19930520,0,0,0,59,39
19930521,0.08,0,0,64,37
19930522,0,0,0,62,42
19930523,0,0,0,72,42
19930524,0.14,0,0,72,55
19930525,0.01,0,0,64,49
19930526,0.01,0,0,68,45
19930527,0,0,0,62,41
19930528,0.09,0,0,75,50
19930529,0,0,0,62,44
19930530,0,0,0,67,37
19930531,0.43,0,0,69,51
19930601,0.05,0,0,59,47
19930602,0,0,0,66,44
19930603,0,0,0,69,53
19930604,0,0,0,66,45
19930605,0.87,0,0,58,51
19930606,0.01,0,0,71,50
19930607,0,0,0,71,55
19930608,0.29,0,0,74,51
19930609,0.46,0,0,81,65
19930610,0.05,0,0,76,60
19930611,0,0,0,74,54
19930612,0,0,0,78,50
19930613,0,0,0,82,52
19930614,0,0,0,85,58
19930615,0.17,0,0,78,56
19930616,0,0,0,70,50
19930617,0,0,0,83,54
19930618,0,0,0,85,59
19930619,0.26,0,0,72,64
19930620,0.08,0,0,85,64
19930621,0.09,0,0,78,64
19930622,0,0,0,75,56
19930623,0,0,0,73,51
19930624,0,0,0,86,49
19930625,0,0,0,91,60
19930626,0.01,0,0,80,64
19930627,0.22,0,0,86,64
19930628,0.2,0,0,76,58
19930629,0,0,0,75,54
19930630,0,0,0,73,51
19930701,0,0,0,81,49
19930702,0.09,0,0,73,63
19930703,0,0,0,85,62
19930704,0,0,0,85,58
19930705,0,0,0,95,68
19930706,0,0,0,98,75
19930707,0,0,0,93,72
19930708,0,0,0,91,73
19930709,0,0,0,93,69
19930710,0,0,0,86,69
19930711,0,0,0,89,65
19930712,0.3,0,0,82,63
19930713,0,0,0,82,56
19930714,0.01,0,0,80,61
19930715,0,0,0,78,61
19930716,0,0,0,79,54
19930717,0,0,0,76,53
19930718,0,0,0,84,53
19930719,0.71,0,0,71,64
19930720,0,0,0,82,62
19930721,0,0,0,76,56
19930722,0,0,0,76,56
19930723,0,0,0,80,58
19930724,0,0,0,84,55
19930725,0,0,0,86,55
19930726,0.34,0,0,81,67
19930727,0,0,0,84,67
19930728,0,0,0,90,62
19930729,0.06,0,0,83,65
19930730,0.16,0,0,69,62
19930731,0,0,0,82,63
19930801,0,0,0,84,60
19930802,0.18,0,0,84,67
19930803,0,0,0,81,61
19930804,0,0,0,75,58
19930805,0,0,0,74,51
19930806,0,0,0,76,51
19930807,0.29,0,0,73,56
19930808,0,0,0,77,53
19930809,0,0,0,82,54
19930810,0.01,0,0,86,61
19930811,0.18,0,0,81,63
19930812,0,0,0,84,64
19930813,0,0,0,87,64
19930814,0,0,0,87,62
19930815,0,0,0,87,62
19930816,0.17,0,0,75,68
19930817,0,0,0,81,67
19930818,0,0,0,83,62
19930819,0,0,0,86,58
19930820,0.47,0,0,84,66
19930821,0,0,0,69,51
19930822,0,0,0,78,47
19930823,0,0,0,84,52
19930824,0,0,0,87,66
19930825,0,0,0,89,67
19930826,0,0,0,91,64
19930827,0,0,0,94,64
19930828,0.01,0,0,80,60
19930829,0,0,0,76,59
19930830,0,0,0,89,65
19930831,0.36,0,0,91,65
19930901,0,0,0,77,57
19930902,0.72,0,0,80,55
19930903,0.52,0,0,82,65
19930904,0.01,0,0,77,59
19930905,0.02,0,0,78,57
19930906,1.03,0,0,66,54
19930907,0,0,0,72,51
19930908,0,0,0,74,49
19930909,0.19,0,0,75,51
19930910,0.28,0,0,70,50
19930911,0.01,0,0,62,47
19930912,0,0,0,70,48
19930913,0,0,0,86,62
19930914,0,0,0,88,67
19930915,0.08,0,0,78,51
19930916,0,0,0,56,50
19930917,0,0,0,67,54
19930918,0,0,0,63,53
19930919,0,0,0,57,36
19930920,0,0,0,55,34
19930921,0,0,0,59,44
19930922,0,0,0,70,44
19930923,0.25,0,0,65,50
19930924,0,0,0,65,43
19930925,0.03,0,0,70,43
19930926,0.66,0,0,71,54
19930927,0.28,0,0,58,51
19930928,0.23,0,0,55,43
19930929,0.02,0,0,52,38
19930930,0.04,0,0,50,32
19931001,0,0,0,64,31
19931002,0.13,0,0,58,36
19931003,0,0,0,57,36
19931004,0.46,0,0,58,37
19931005,0,0,0,53,33
19931006,0,0,0,65,37
19931007,0,0,0,78,56
19931008,0,0,0,79,56
19931009,0.41,0,0,61,36
19931010,0,0,0,46,30
19931011,0,0,0,55,31
19931012,0.1,0,0,59,40
19931013,0,0,0,46,26
19931014,0,0,0,56,24
19931015,0,0,0,62,34
19931016,0.02,0,0,72,41
19931017,0.96,0,0,65,55
19931018,0,0,0,58,40
19931019,0,0,0,58,38
19931020,0.03,0,0,57,42
19931021,0.09,0,0,63,46
19931022,0,0,0,47,40
19931023,0,0,0,54,33
19931024,0,0,0,68,37
19931025,0,0,0,53,38
19931026,0,0,0,66,36
19931027,0.01,0,0,57,43
19931028,0.01,0,0,46,37
19931029,0,0,0,58,40
19931030,0.09,0,0,43,32
19931031,0.9,0,2.6,38,33
19931101,0.57,3,5.6,34,28
19931102,0,4,0,42,24
19931103,0.01,2,0,42,34
19931104,0,0,0,51,36
19931105,0.02,0,0,61,47
19931106,0.01,0,0,47,31
19931107,0,0,0,38,29
19931108,0,0,0,50,31
19931109,0,0,0,54,35
19931110,0,0,0,51,27
19931111,0,0,0,54,38
19931112,0.13,0,0,48,29
19931113,0.01,0,0,57,30
19931114,0.32,0,0,63,48
19931115,0.06,0,0,62,37
19931116,0,0,0,45,33
19931117,0.21,0,0,43,31
19931118,0,0,0,45,28
19931119,0.01,0,0,49,33
19931120,0.11,0,2,43,27
19931121,0,1,0,48,25
19931122,0,0,0,52,38
19931123,0,0,0,43,33
19931124,0.12,0,0.9,38,26
19931125,0,0,0,30,21
19931126,0,0,0,42,21
19931127,1.02,0,0,46,38
19931128,0.61,0,0,45,32
19931129,0,0,0.2,34,30
19931130,0.06,1,1.1,35,24
19931201,0,0,0,43,20
19931202,0,0,0,47,34
19931203,0,0,0,45,38
19931204,0.57,0,0,40,36
19931205,0,0,0,41,36
19931206,0.06,0,0,40,34
19931207,0,0,0,39,34
19931208,0,0,0,43,29
19931209,0,0,0,44,28
19931210,0.15,0,0,48,35
19931211,0.1,0,2.9,36,16
19931212,0.01,4,1.6,28,13
19931213,0,2,0,44,19
19931214,0,0,0,39,20
19931215,0,0,0,42,35
19931216,0,0,0,37,27
19931217,0,0,0,35,20
19931218,0.02,0,0.2,41,26
19931219,0.02,0,0,43,29
19931220,0.02,0,0.2,40,33
19931221,0.55,0,4.5,35,32
19931222,0.02,1,0.4,33,21
19931223,0.02,1,0.9,22,8
19931224,0.01,2,0.7,28,8
19931225,0,1,0.1,24,14
19931226,0.01,1,0.3,15,2
19931227,0,1,0.1,15,-2
19931228,0.01,1,0.8,20,5
19931229,0,2,0,24,1
19931230,0.03,2,1.3,20,12
19931231,0,3,0,30,13
19940101,0.03,3,0,45,28
19940102,0,1,0.1,37,17
19940103,0,0,0.2,20,13
19940104,0.9,1,9.6,24,16
19940105,0.05,10,1.5,22,2
19940106,0.14,9,3.6,12,2
19940107,0.14,13,3.7,16,12
19940108,0.05,13,2,19,11
19940109,0.02,13,0.9,16,4
19940110,0,12,0,17,-5
19940111,0.01,10,0.2,35,16
19940112,0,8,0,32,22
19940113,0.09,7,1.4,36,25
19940114,0.26,9,6.1,25,1
19940115,0.02,13,1.1,2,-4
19940116,0,13,0.1,10,-17
19940117,0.05,13,2.4,29,8
19940118,0,12,0,13,-3
19940119,0,11,0,0,-11
19940120,0,11,0,8,-9
19940121,0,11,0.1,19,-4
19940122,0.08,11,1.7,23,2
19940123,0,12,0.1,38,6
19940124,0,10,0,36,27
19940125,0.02,4,0.4,27,9
19940126,0.21,8,4.5,9,2
19940127,0.22,9,0.1,33,-5
19940128,0.26,8,0,50,33
19940129,0.02,4,0.7,35,19
19940130,0.11,6,2.5,19,-6
19940131,0,6,0,14,-10
19940201,0,6,0.1,17,5
19940202,0,5,0,21,2
19940203,0.05,5,1.3,26,13
19940204,0.02,6,0.8,26,13
19940205,0,6,0.2,31,15
19940206,0.08,6,1.4,33,15
19940207,0,5,0.1,26,10
19940208,0.24,6,4.7,10,3
19940209,0.2,10,3.8,9,5
19940210,0.03,11,0.8,14,-2
19940211,0,10,0,23,0
19940212,0,10,0,33,-7
19940213,0.02,9,0.6,34,20
19940214,0.01,9,0.3,20,3
19940215,0,9,0.2,40,3
19940216,0.11,9,2.9,28,11
19940217,0,7,0,46,15
19940218,0,6,0,55,22
19940219,0,4,0,61,35
19940220,0.03,2,0,62,47
19940221,0,1,0,47,32
19940222,0.02,0,0.7,33,20
19940223,0.4,2,5.6,33,15
19940224,0.26,8,5.5,33,18
19940225,0.01,8,0.5,21,13
19940226,0.15,12,5.5,17,8
19940227,0,10,0.1,16,6
19940228,0,9,0,23,4
19940301,0.01,8,0.4,33,15
19940302,0.01,7,0.5,29,7
19940303,0.07,8,0.6,31,22
19940304,0.01,8,0.3,39,24
19940305,0,5,0.1,35,23
19940306,0.01,5,0,40,17
19940307,0.01,4,0,44,38
19940308,0,2,0,38,24
19940309,0.13,1,2.5,29,20
19940310,0.28,4,2.4,31,25
19940311,0,4,0,32,18
19940312,0,3,0,39,13
19940313,0.02,2,0,40,29
19940314,0.03,2,0,38,28
19940315,0.14,1,0,42,30
19940316,0.03,1,1.6,30,15
19940317,0.03,2,1.2,27,14
19940318,0.06,1,1.1,27,20
19940319,0,2,0,35,21
19940320,0,1,0,38,23
19940321,0.39,0,0,48,25
19940322,0,0,0,52,34
19940323,0,0,0,60,35
19940324,0,0,0,68,34
19940325,0,0,0,39,28
19940326,0,0,0,44,23
19940327,0.34,0,0,45,34
19940328,0,0,0,41,31
19940329,0.11,0,0.8,44,30
19940330,0.02,0,0.6,43,29
19940331,0,0,0,48,28
19940401,0,0,0,53,31
19940402,0,0,0,67,32
19940403,0.41,0,2.9,59,28
19940404,0,2,0,51,26
19940405,0.08,0,0,63,32
19940406,0.75,0,4.3,41,31
19940407,0.21,7,2.4,42,29
19940408,0,2,0,50,25
19940409,0,0,0,62,39
19940410,0.01,0,0,55,38
19940411,0,0,0,53,35
19940412,0.47,0,0,50,40
19940413,0.85,0,0,66,46
19940414,0,0,0,62,45
19940415,0,0,0,86,42
19940416,0.27,0,0,64,39
19940417,0,0,0,49,37
19940418,0.03,0,0,62,33
19940419,0,0,0,66,39
19940420,0.01,0,0,51,35
19940421,0,0,0,49,31
19940422,0,0,0,51,29
19940423,0,0,0,60,32
19940424,0.37,0,0,71,48
19940425,0.19,0,0,68,47
19940426,0,0,0,84,46
19940427,0.09,0,0,79,43
19940428,0.04,0,0,43,34
19940429,0.04,0,0,74,40
19940430,0.26,0,0,53,39
19940501,0.12,0,0,54,41
19940502,0,0,0,55,34
19940503,0,0,0,65,34
19940504,0,0,0,63,39
19940505,0,0,0,64,47
19940506,0.05,0,0,52,41
19940507,0.18,0,0,60,39
19940508,0.48,0,0,63,45
19940509,0.05,0,0,65,44
19940510,0,0,0,60,37
19940511,0,0,0,68,37
19940512,0.02,0,0,60,41
19940513,0,0,0,56,34
19940514,0,0,0,69,34
19940515,0.55,0,0,67,45
19940516,0.01,0,0,63,43
19940517,0.2,0,0,57,43
19940518,0.03,0,0,53,42
19940519,0,0,0,59,43
19940520,0,0,0,71,38
19940521,0,0,0,76,46
19940522,0,0,0,85,51
19940523,0,0,0,77,55
19940524,0.02,0,0,72,48
19940525,0,0,0,72,54
19940526,0.46,0,0,57,39
19940527,0,0,0,57,36
19940528,0,0,0,61,41
19940529,0,0,0,78,43
19940530,0,0,0,83,55
19940531,0.39,0,0,85,61
19940601,0,0,0,64,45
19940602,0,0,0,60,42
19940603,0,0,0,72,43
19940604,0,0,0,78,47
19940605,0,0,0,78,49
19940606,0,0,0,82,56
19940607,0,0,0,76,52
19940608,0,0,0,65,49
19940609,0,0,0,74,44
19940610,0,0,0,79,45
19940611,0,0,0,73,53
19940612,0,0,0,82,59
19940613,0.28,0,0,81,62
19940614,0.04,0,0,81,63
19940615,0,0,0,94,61
19940616,0,0,0,95,69
19940617,0,0,0,94,70
19940618,0,0,0,93,68
19940619,0,0,0,81,62
19940620,0,0,0,85,56
19940621,0,0,0,87,63
19940622,0,0,0,80,56
19940623,0,0,0,80,60
19940624,1.49,0,0,71,60
19940625,0.13,0,0,77,63
19940626,0.01,0,0,81,62
19940627,0.43,0,0,66,60
19940628,0,0,0,77,61
19940629,0.03,0,0,81,63
19940630,0.02,0,0,76,60
19940701,0,0,0,82,60
19940702,0,0,0,83,63
19940703,0,0,0,73,54
19940704,0,0,0,88,50
19940705,0,0,0,87,72
19940706,0.02,0,0,93,66
19940707,0,0,0,85,70
19940708,0.05,0,0,92,70
19940709,0.01,0,0,84,67
19940710,0,0,0,75,58
19940711,0,0,0,79,55
19940712,0,0,0,86,59
19940713,0,0,0,84,62
19940714,0,0,0,78,61
19940715,0,0,0,86,67
19940716,0,0,0,79,61
19940717,0,0,0,81,59
19940718,0.03,0,0,85,65
19940719,0,0,0,87,62
19940720,0,0,0,94,64
19940721,0,0,0,97,73
19940722,0.02,0,0,86,72
19940723,0.04,0,0,84,67
19940724,0,0,0,86,63
19940725,0.04,0,0,85,65
19940726,0.02,0,0,80,60
19940727,0,0,0,77,54
19940728,0.06,0,0,79,62
19940729,0.3,0,0,84,60
19940730,0.02,0,0,80,63
19940731,0,0,0,88,63
19940801,0,0,0,89,65
19940802,0.98,0,0,84,69
19940803,0,0,0,85,68
19940804,0.33,0,0,89,68
19940805,0.12,0,0,68,57
19940806,0,0,0,74,49
19940807,0,0,0,80,50
19940808,0,0,0,85,57
19940809,0,0,0,74,57
19940810,0,0,0,72,57
19940811,0,0,0,71,56
19940812,0,0,0,83,59
19940813,0.31,0,0,78,69
19940814,0.62,0,0,73,57
19940815,0,0,0,71,54
19940816,0,0,0,79,53
19940817,0,0,0,79,60
19940818,0,0,0,81,65
19940819,0,0,0,87,62
19940820,0.49,0,0,89,67
19940821,0.62,0,0,77,67
19940822,0,0,0,74,56
19940823,0,0,0,73,51
19940824,0,0,0,82,51
19940825,0.29,0,0,80,64
19940826,0,0,0,82,61
19940827,0,0,0,82,64
19940828,0.43,0,0,86,61
19940829,0,0,0,73,53
19940830,0,0,0,73,51
19940831,0.08,0,0,73,62
19940901,0.02,0,0,69,52
19940902,0,0,0,69,49
19940903,0,0,0,70,45
19940904,0,0,0,69,45
19940905,0,0,0,71,43
19940906,0.03,0,0,73,43
19940907,0.13,0,0,73,57
19940908,0.86,0,0,78,56
19940909,0.17,0,0,74,55
19940910,0,0,0,66,47
19940911,0,0,0,66,49
19940912,0,0,0,76,45
19940913,0,0,0,80,60
19940914,0.5,0,0,76,61
19940915,0,0,0,77,59
19940916,0,0,0,86,64
19940917,0,0,0,77,61
19940918,0,0,0,69,50
19940919,0,0,0,71,50
19940920,0,0,0,77,48
19940921,0,0,0,81,53
19940922,0,0,0,76,53
19940923,0.2,0,0,64,56
19940924,0.02,0,0,65,60
19940925,0,0,0,78,58
19940926,0.37,0,0,72,61
19940927,0.19,0,0,74,57
19940928,0.16,0,0,64,51
19940929,0.03,0,0,58,51
19940930,0,0,0,62,43
19941001,0.16,0,0,59,47
19941002,0,0,0,58,42
19941003,0,0,0,57,35
19941004,0,0,0,55,40
19941005,0.05,0,0,54,41
19941006,0,0,0,64,42
19941007,0,0,0,75,46
19941008,0,0,0,79,55
19941009,0.05,0,0,65,49
19941010,0,0,0,53,39
19941011,0,0,0,56,36
19941012,0,0,0,65,32
19941013,0,0,0,65,36
19941014,0,0,0,62,46
19941015,0,0,0,59,35
19941016,0,0,0,61,31
19941017,0,0,0,66,32
19941018,0,0,0,68,51
19941019,0.26,0,0,63,55
19941020,0.1,0,0,69,56
19941021,0,0,0,61,43
19941022,0,0,0,65,40
19941023,0,0,0,69,41
19941024,0,0,0,59,41
19941025,0.01,0,0,53,42
19941026,0,0,0,52,35
19941027,0,0,0,55,41
19941028,0,0,0,65,40
19941029,0,0,0,68,49
19941030,0,0,0,66,51
19941031,0.71,0,0,63,50
19941101,1.83,0,0,54,45
19941102,0.03,0,0,53,39
19941103,0,0,0,65,33
19941104,0.14,0,0,73,58
19941105,0.04,0,0,71,58
19941106,0.26,0,0,69,46
19941107,0.05,0,0,54,37
19941108,0,0,0,63,48
19941109,0.17,0,0,57,45
19941110,0,0,0,47,36
19941111,0,0,0,46,30
19941112,0,0,0,59,26
19941113,0,0,0,55,47
19941114,0,0,0,72,52
19941115,0,0,0,62,37
19941116,0,0,0,50,31
19941117,0,0,0,59,26
19941118,0,0,0,66,45
19941119,0,0,0,56,37
19941120,0,0,0,49,30
19941121,0.28,0,0,61,47
19941122,0,0,0,51,33
19941123,0.08,0,2.2,36,23
19941124,0,1,0,44,21
19941125,0,0,0,47,33
19941126,0,0,0,37,20
19941127,0.25,0,0.2,40,19
19941128,0.09,0,0,56,40
19941129,0,0,0,45,35
19941130,0.02,0,0.4,40,33
19941201,0,0,0,42,29
19941202,0,0,0,56,34
19941203,0,0,0,55,32
19941204,0,0,0,56,49
19941205,0.72,0,0,56,49
19941206,0.09,0,0,51,37
19941207,0.48,2,4.9,37,27
19941208,0,4,0,29,18
19941209,0.28,3,0,38,18
19941210,0.24,2,0.9,35,28
19941211,0.09,1,1.2,35,16
19941212,0.01,2,0.3,23,12
19941213,0,2,0,31,11
19941214,0.01,2,0.1,33,17
19941215,0.01,2,0,40,32
19941216,0.15,2,0,43,30
19941217,0.07,0,0,43,37
19941218,0.02,0,0,42,35
19941219,0.01,0,0.2,37,32
19941220,0,0,0,43,33
19941221,0,0,0,54,30
19941222,0,0,0,53,26
19941223,0,0,0,44,27
19941224,0,0,0,41,31
19941225,0,0,0,47,27
19941226,0,0,0,45,23
19941227,0,0,0,47,26
19941228,0.01,0,0,44,35
19941229,0,0,0,35,15
19941230,0,0,0,26,14
19941231,0.13,0,0,44,23
19950101,0.07,0,0,40,35
19950102,0,0,0,35,23
19950103,0.05,0,1,30,22
19950104,0,1,0.1,23,11
19950105,0,0,0,23,11
19950106,0.03,0,0.7,36,16
19950107,0.05,1,0.5,32,23
19950108,0.03,1,0.6,32,19
19950109,0,2,0,27,17
19950110,0.03,1,1.1,20,14
19950111,0,2,0,38,15
19950112,0.11,0,0,57,36
19950113,0.02,0,0,65,47
19950114,0,0,0,67,49
19950115,0.12,0,0,68,42
19950116,0.1,0,0,43,36
19950117,0,0,0,37,32
19950118,0,0,0,53,32
19950119,0,0,0,51,35
19950120,1.14,0,0,47,41
19950121,0.22,0,0.5,41,34
19950122,0.06,0,0.6,34,27
19950123,0.01,0,0.1,31,26
19950124,0.1,0,1.3,34,31
19950125,0,1,0.1,34,30
19950126,0.2,2,3.6,31,27
19950127,0.08,4,1.5,30,17
19950128,0.04,4,1.1,21,7
19950129,0,4,0,31,13
19950130,0,3,0,32,12
19950131,0,3,0,38,26
19950201,0.01,2,0.5,39,32
19950202,0.04,2,0.9,32,12
19950203,0,2,0,28,8
19950204,0.18,1,3.6,29,22
19950205,0.1,6,4.9,22,2
19950206,0.04,7,1,8,0
19950207,0.07,6,1.9,24,3
19950208,0.01,7,0.4,17,6
19950209,0.05,7,1.1,29,13
19950210,0.05,6,0.6,39,20
19950211,0.03,5,1.1,37,3
19950212,0,5,0.2,19,2
19950213,0.01,4,0.2,25,9
19950214,0,4,0,22,6
19950215,0.02,2,0,43,2
19950216,0,1,0,40,25
19950217,0,1,0,39,19
19950218,0,1,0,50,27
19950219,0,1,0,52,30
19950220,0,0,0,55,25
19950221,0.08,1,1,38,20
19950222,0,1,0,32,16
